flesch_reading_ease*flesch_kincaid_grade*smog_index*gunning_fog*coleman_liau_index*automated_readability_index*dale_chall_readability_score*linsear_write_formula*spache_readability*mcalpine_eflaw*reading_time*syllable_count*monosyllab_count*polysyllab_count*word_count*miniword_count*difficult_words*school_grade*complexity
85.69*4.0*0.0*8.04*4.21*2.9*9.92*6.0*3.95*15.0*0.65*14*9*1*11*4*2*3rd and 4th grade*simple
80.62*6.0*0.0*6.4*9.63*8.9*11.34*8.5*4.71*21.0*1.12*21*12*1*16*5*3*5th and 6th grade*simple
83.66*4.8*0.0*8.28*10.37*8.6*11.57*7.0*4.0*17.0*0.95*17*10*1*13*4*2*8th and 9th grade*simple
69.11*8.3*0.0*11.81*11.43*11.9*9.57*12.5*5.33*23.0*1.41*26*14*2*19*4*4*11th and 12th grade*simple
45.42*9.2*0.0*8.04*6.06*4.0*9.35*6.0*4.97*13.0*0.59*16*4*2*9*4*3*8th and 9th grade*simple
83.15*5.0*0.0*6.88*6.84*6.1*13.08*7.25*4.02*21.5*1.75*35*21*2*27*16*4*6th and 7th grade*simple
74.53*8.3*0.0*8.8*12.24*14.0*10.47*12.0*5.11*28.0*1.67*28*16*0*22*6*3*8th and 9th grade*simple
60.31*7.6*0.0*11.67*8.68*6.8*9.92*7.25*5.13*15.5*1.56*36*15*4*22*9*7*7th and 8th grade*simple
95.17*2.5*0.0*8.0*4.44*2.9*10.45*5.5*3.11*15.0*0.6*12*9*1*10*5*1*2nd and 3rd grade*simple
84.68*4.4*0.0*4.8*6.02*5.0*10.81*6.0*4.68*19.0*0.76*15*9*0*12*7*3*4th and 5th grade*simple
90.77*2.1*0.0*2.4*2.37*1.2*6.57*2.5*3.12*8.0*0.37*8*4*0*6*2*1*2nd and 3rd grade*simple
42.38*10.3*0.0*14.8*13.27*10.5*10.81*8.5*5.4*17.0*0.97*22*7*3*12*5*4*10th and 11th grade*simple
66.74*7.2*0.0*5.2*10.83*9.7*11.57*8.0*4.66*18.0*1.0*19*8*1*13*5*3*7th and 8th grade*simple
96.18*2.1*0.0*3.6*1.59*0.4*9.35*4.0*3.06*13.0*0.48*11*7*0*9*4*1*3rd and 4th grade*simple
73.85*4.5*0.0*9.07*12.98*9.8*11.83*3.5*4.55*6.0*0.53*9*4*1*6*0*2*9th and 10th grade*simple
73.51*8.7*0.0*9.2*9.23*12.2*10.27*13.0*5.58*33.0*1.59*30*16*0*23*10*4*8th and 9th grade*simple
85.02*6.4*0.0*10.0*4.76*6.9*10.16*12.0*4.52*28.0*1.15*24*17*1*20*8*2*6th and 7th grade*simple
7.52*15.4*0.0*14.43*24.64*22.4*15.21*14.0*8.63*14.0*1.51*29*2*4*13*1*9*14th and 15th grade*simple
50.16*11.5*0.0*8.4*16.13*16.7*11.45*13.0*6.26*27.0*1.81*33*11*2*21*6*6*11th and 12th grade*simple
93.64*3.1*0.0*6.34*3.75*2.7*11.07*5.75*3.96*18.0*1.32*28*19*1*23*13*4*2nd and 3rd grade*simple
72.16*7.2*0.0*8.9*8.87*8.7*6.4*11.0*3.63*23.0*1.1*22*12*2*16*7*1*8th and 9th grade*simple
55.24*9.5*0.0*8.9*9.97*9.8*10.35*11.0*4.71*24.0*1.16*26*10*2*16*8*3*9th and 10th grade*simple
73.85*10.7*0.0*13.69*5.0*12.2*7.72*17.5*5.49*48.0*1.75*37*27*1*31*17*1*10th and 11th grade*simple
81.63*5.6*0.0*6.0*7.65*7.1*10.7*7.0*4.67*21.0*0.98*20*10*0*15*6*3*5th and 6th grade*simple
59.64*9.9*0.0*14.0*14.04*14.5*12.52*13.5*5.81*27.0*1.62*29*14*3*20*7*5*13th and 14th grade*simple
84.68*4.4*0.0*8.13*3.58*3.4*10.81*7.0*3.96*19.0*0.71*16*10*1*12*7*2*3rd and 4th grade*simple
58.62*10.3*0.0*10.3*11.72*13.3*10.69*13.5*6.26*28.0*1.59*32*14*2*21*7*6*10th and 11th grade*simple
52.87*8.4*0.0*4.0*14.3*10.9*13.61*5.5*5.69*11.0*0.85*17*4*1*10*1*4*13th and 14th grade*simple
75.71*5.8*0.0*6.6*6.66*5.7*8.05*6.75*3.63*19.5*1.63*34*17*1*25*14*3*6th and 7th grade*simple
84.68*4.4*0.0*4.8*7.47*6.1*12.13*6.0*4.68*17.0*0.81*15*9*0*12*5*3*5th and 6th grade*simple
76.56*7.6*0.0*10.0*7.2*8.7*8.97*12.0*5.16*30.0*2.51*52*31*3*40*20*7*8th and 9th grade*simple
63.7*8.4*0.0*13.9*15.77*14.5*13.31*12.0*5.24*23.0*1.4*24*11*3*16*7*4*13th and 14th grade*simple
92.12*3.6*0.0*5.2*4.16*3.9*6.71*6.5*3.33*19.0*0.76*15*11*0*13*6*1*3rd and 4th grade*simple
66.74*7.2*0.0*8.28*11.3*9.7*12.78*7.5*5.98*18.0*1.0*20*7*1*13*5*5*7th and 8th grade*simple
72.16*7.2*0.0*8.9*10.32*10.4*9.36*10.5*4.17*24.0*1.19*23*10*1*16*8*2*10th and 11th grade*simple
66.07*9.5*0.0*14.25*6.21*9.1*9.75*16.0*5.11*30.0*1.34*31*18*4*22*8*3*9th and 10th grade*simple
37.3*12.3*0.0*11.51*17.22*16.5*10.98*13.5*5.26*24.0*1.56*30*10*4*17*7*4*11th and 12th grade*simple
58.29*14.6*0.0*17.31*10.17*20.0*11.34*23.5*8.23*54.0*2.66*51*27*2*38*16*9*14th and 15th grade*simple
76.22*5.6*0.0*8.13*16.17*14.4*13.44*8.5*5.4*15.0*1.12*17*8*1*12*3*4*8th and 9th grade*simple
37.31*18.5*0.0*22.51*10.52*22.5*10.98*30.0*8.6*61.0*3.0*61*31*6*42*19*9*10th and 11th grade*simple
82.65*5.2*0.0*8.46*8.23*7.1*7.71*7.5*4.04*18.0*0.94*18*11*1*14*4*2*7th and 8th grade*simple
83.32*2.9*0.0*2.0*7.28*5.6*13.36*2.0*4.98*7.0*0.38*7*3*0*5*2*2*1st and 2nd grade*simple
61.67*9.1*0.0*7.2*10.15*10.3*8.04*11.5*4.81*26.0*1.28*27*11*2*18*8*3*8th and 9th grade*simple
99.57*2.9*0.0*5.6*6.14*10.5*12.23*12.0*4.04*22.0*1.09*16*12*0*14*8*2*5th and 6th grade*simple
51.18*11.1*0.0*14.0*12.01*13.5*11.73*15.0*6.24*27.0*1.56*31*12*3*20*7*6*11th and 12th grade*simple
65.73*7.6*0.0*11.31*6.55*6.1*11.1*9.0*5.27*21.0*0.9*21*10*2*14*7*4*7th and 8th grade*simple
68.1*8.7*0.0*10.0*7.95*9.3*11.73*11.5*6.24*27.0*1.29*28*13*1*20*7*6*8th and 9th grade*simple
88.74*2.9*0.0*8.2*7.21*4.9*13.9*4.5*3.04*11.0*0.56*10*7*1*8*3*1*4th and 5th grade*simple
44.75*11.5*0.0*9.42*12.7*12.4*8.92*12.5*5.77*24.0*1.4*30*9*3*18*6*5*12th and 13th grade*simple
55.58*11.5*0.0*12.93*13.0*15.1*12.06*14.5*7.09*32.0*1.84*37*14*2*24*8*8*12th and 13th grade*simple
53.71*10.1*0.0*13.86*10.9*11.7*11.27*14.25*5.52*23.5*2.66*56*22*7*35*12*9*10th and 11th grade*simple
1.78*25.9*0.0*28.49*16.38*31.7*13.5*39.0*11.97*69.0*4.39*91*27*11*52*17*23*25th and 26th grade*simple
41.03*15.0*0.0*16.0*9.82*16.0*10.39*24.0*6.79*43.0*2.1*49*18*6*30*13*6*15th and 16th grade*simple
14.63*12.7*0.0*9.07*15.88*12.2*9.2*4.5*3.12*6.0*0.57*13*2*2*6*0*1*12th and 13th grade*simple
34.93*11.1*0.0*8.04*17.9*14.9*11.36*8.0*6.3*14.0*1.06*21*4*2*11*3*5*11th and 12th grade*simple
66.07*9.5*0.0*10.62*10.91*12.9*11.19*13.0*6.68*31.0*1.6*30*15*1*22*9*7*10th and 11th grade*simple
43.39*9.9*0.0*8.04*9.49*7.2*11.36*7.0*5.52*16.0*0.79*20*5*2*11*5*4*9th and 10th grade*simple
67.08*9.1*0.0*10.3*12.3*13.5*10.69*12.5*5.03*25.0*1.6*29*14*1*21*4*3*12th and 13th grade*simple
75.2*6.0*0.0*8.28*7.7*6.8*9.14*7.5*4.66*20.0*0.88*18*9*1*13*7*3*7th and 8th grade*simple
29.52*11.1*0.0*18.2*13.7*10.3*11.93*6.5*6.27*12.0*0.69*16*4*3*8*4*4*11th and 12th grade*simple
98.55*3.2*0.0*6.0*5.33*6.8*9.64*8.0*3.53*23.0*0.97*16*14*0*15*8*1*5th and 6th grade*simple
42.72*12.3*0.0*12.0*13.17*15.2*12.52*15.5*6.24*30.0*1.66*33*13*3*20*10*6*12th and 13th grade*simple
57.77*8.6*0.0*12.81*11.13*10.3*9.57*10.75*4.97*17.5*2.1*44*18*6*27*8*7*9th and 10th grade*simple
53.21*10.3*0.0*13.87*13.05*13.2*11.55*13.0*6.24*22.0*1.44*29*11*3*18*4*6*12th and 13th grade*simple
36.97*16.6*0.0*18.31*12.14*19.3*9.5*22.0*7.15*47.0*2.51*54*22*4*34*13*6*16th and 17th grade*simple
96.18*2.1*0.0*3.6*7.39*5.6*14.61*4.0*4.02*13.0*0.63*11*7*0*9*4*2*3rd and 4th grade*simple
64.71*8.0*0.0*14.0*13.45*12.1*11.75*11.5*5.25*22.0*1.22*22*11*3*15*7*4*11th and 12th grade*simple
51.85*8.8*0.0*8.04*13.73*10.6*7.05*7.0*3.95*14.0*0.91*19*5*2*11*3*2*8th and 9th grade*simple
63.36*6.4*0.0*3.2*9.35*6.7*11.93*3.5*5.19*10.0*0.6*13*3*0*8*2*3*6th and 7th grade*simple
63.36*6.4*0.0*8.2*13.7*10.3*11.93*4.5*4.12*10.0*0.69*13*4*1*8*2*2*7th and 8th grade*simple
77.23*5.2*0.0*4.4*8.45*6.8*7.05*5.5*3.95*16.0*0.78*15*7*0*11*5*2*6th and 7th grade*simple
31.89*12.3*0.0*14.17*11.94*10.1*9.97*10.5*5.27*19.0*1.07*26*7*3*14*5*4*11th and 12th grade*simple
107.01*2.1*0.0*6.0*4.57*4.9*7.54*7.5*2.95*19.0*0.88*15*15*0*15*4*0*4th and 5th grade*simple
94.15*2.9*0.0*8.04*6.82*5.0*9.92*6.0*3.17*14.0*0.72*13*10*1*11*3*1*4th and 5th grade*simple
86.71*3.7*0.0*6.0*9.08*6.6*9.66*5.5*3.11*12.5*1.44*26*16*2*20*5*2*5th and 6th grade*simple
58.28*8.4*0.0*8.28*12.17*10.4*12.78*7.5*5.98*16.0*1.03*21*6*1*13*3*5*7th and 8th grade*simple
89.75*2.5*0.0*2.8*4.94*3.6*10.75*3.5*3.05*10.0*0.47*9*5*0*7*3*1*2nd and 3rd grade*simple
68.77*6.4*0.0*8.04*6.3*5.0*12.79*6.5*5.52*15.0*0.72*17*6*1*11*4*4*6th and 7th grade*simple
53.88*8.0*0.0*8.04*8.03*7.1*11.1*6.0*4.97*12.0*0.68*15*5*1*9*3*3*7th and 8th grade*simple
72.16*7.2*0.0*6.4*8.18*7.8*10.35*7.5*5.24*21.0*1.06*22*10*0*16*5*4*7th and 8th grade*simple
75.71*5.8*0.0*6.6*10.6*8.6*9.31*6.25*4.32*16.5*1.85*35*16*1*25*8*5*6th and 7th grade*simple
48.97*7.8*0.0*16.75*8.39*6.1*15.39*4.0*4.74*8.0*0.85*20*7*4*11*5*4*7th and 8th grade*simple
28.84*13.5*0.0*13.86*15.54*14.8*12.84*15.0*6.27*22.0*1.47*33*9*5*17*5*6*13th and 14th grade*simple
63.02*10.7*0.0*12.4*8.77*12.8*9.93*16.0*5.91*36.0*3.39*70*36*4*50*22*9*8th and 9th grade*simple
75.54*7.9*0.0*10.3*8.7*10.8*7.69*13.0*5.03*30.0*1.42*27*17*1*21*9*3*7th and 8th grade*simple
68.77*6.4*0.0*11.67*13.73*10.6*11.36*7.0*4.74*16.0*0.91*17*7*2*11*5*3*6th and 7th grade*simple
45.76*11.1*0.0*12.68*11.42*11.6*11.45*13.5*6.02*24.5*2.6*59*19*7*34*15*11*11th and 12th grade*simple
87.21*3.5*0.0*3.8*4.78*4.1*12.42*4.75*3.99*13.5*1.23*25*13*0*19*8*4*3rd and 4th grade*simple
57.27*8.8*0.0*11.31*15.71*13.2*13.35*8.5*5.88*17.0*1.2*22*8*2*14*3*5*8th and 9th grade*simple
63.36*6.4*0.0*13.2*6.45*5.6*11.93*5.5*5.19*13.0*0.57*13*5*2*8*5*3*5th and 6th grade*simple
29.86*13.1*0.0*16.4*15.43*13.9*10.35*14.0*5.78*22.0*1.37*31*8*5*16*6*5*13th and 14th grade*simple
59.3*8.0*0.0*11.47*11.82*9.3*8.18*7.5*3.96*16.0*0.93*19*7*2*12*4*2*7th and 8th grade*simple
-3.99*17.8*0.0*21.4*20.12*18.1*15.29*15.5*7.93*20.0*1.57*36*6*6*16*4*9*17th and 18th grade*simple
105.66*0.5*0.0*3.2*0.65*-0.4*9.95*3.5*3.04*13.0*0.43*9*7*0*8*5*1*0th and 1st grade*simple
50.17*17.7*0.0*20.14*6.69*20.7*9.01*26.0*7.89*66.0*2.75*58*36*2*46*20*3*20th and 21st grade*simple
76.22*5.6*0.0*8.13*7.93*6.6*8.18*7.0*3.96*16.0*0.82*17*10*1*12*4*2*6th and 7th grade*simple
80.62*6.0*0.0*6.4*5.28*5.4*8.38*7.5*4.71*25.0*0.94*20*12*0*16*9*3*5th and 6th grade*simple
64.71*8.0*0.0*8.67*6.08*5.9*10.7*9.0*4.67*23.0*0.93*22*10*2*15*8*3*8th and 9th grade*simple
55.58*11.5*0.0*11.27*8.88*12.6*9.43*17.5*5.66*36.0*1.65*36*15*3*24*12*4*11th and 12th grade*simple
72.16*7.2*0.0*8.9*13.98*13.1*12.33*11.0*4.71*21.0*1.32*22*12*2*16*5*3*13th and 14th grade*simple
60.99*11.5*0.0*12.28*8.77*13.4*11.99*15.5*7.19*34.0*1.79*39*17*1*27*7*8*11th and 12th grade*simple
78.25*4.8*0.0*8.0*3.86*2.4*7.29*5.5*3.97*15.0*0.59*14*7*1*10*5*2*7th and 8th grade*simple
59.64*9.9*0.0*10.0*10.85*11.9*7.79*13.0*5.38*27.0*1.45*29*13*2*20*7*4*9th and 10th grade*simple
85.69*4.0*0.0*6.22*5.55*4.0*9.21*5.5*4.34*17.0*1.37*29*16*1*22*12*5*5th and 6th grade*simple
102.61*1.7*0.0*4.4*4.74*4.2*12.79*5.0*3.17*15.0*0.69*12*10*0*11*4*1*4th and 5th grade*simple
84.68*4.4*0.0*4.8*8.92*6.9*9.5*6.5*3.96*16.0*0.84*16*9*1*12*4*2*6th and 7th grade*simple
74.19*6.4*0.0*8.46*12.35*11.1*12.23*8.5*5.27*21.0*1.12*20*10*2*14*7*4*11th and 12th grade*simple
64.54*10.1*0.0*11.95*10.68*14.0*12.19*15.75*6.35*32.5*3.47*65*34*3*47*18*12*10th and 11th grade*simple
47.96*8.2*0.0*8.75*11.89*9.0*13.68*3.75*5.06*7.5*1.1*23*6*2*13*2*5*8th and 9th grade*simple
69.11*8.3*0.0*9.71*6.56*8.1*8.73*11.5*4.88*29.0*1.19*26*13*1*19*10*3*8th and 9th grade*simple
76.22*5.6*0.0*4.8*9.38*7.7*10.81*6.5*3.25*19.0*0.87*17*9*1*12*7*1*6th and 7th grade*simple
68.44*10.7*0.0*11.2*7.03*12.8*12.36*16.0*6.63*42.0*1.76*35*21*0*28*14*6*10th and 11th grade*simple
80.62*6.0*0.0*8.9*6.73*6.6*11.34*8.5*5.24*24.0*1.0*21*12*1*16*8*4*6th and 7th grade*simple
81.63*5.6*0.0*8.67*5.73*5.5*9.64*8.0*4.67*22.0*0.91*20*11*1*15*7*3*5th and 6th grade*simple
51.85*8.8*0.0*11.67*6.3*4.6*9.92*7.0*5.52*15.0*0.71*19*5*2*11*4*4*9th and 10th grade*simple
83.96*4.7*7.8*7.19*6.08*5.3*9.25*6.666666666666667*4.44*19.0*2.42*51*27*2*38*19*8*6th and 7th grade*simple
42.38*10.3*0.0*14.8*13.73*11.3*10.81*9.0*5.4*17.0*1.0*21*6*3*12*5*4*10th and 11th grade*simple
75.71*5.8*0.0*8.2*8.05*7.2*13.1*6.75*4.67*19.0*1.75*34*18*2*25*13*6*6th and 7th grade*simple
21.06*12.3*0.0*18.2*14.46*11.4*15.88*7.5*5.19*10.0*0.72*17*4*4*8*2*3*11th and 12th grade*simple
85.69*4.0*0.0*4.4*6.3*5.9*8.49*6.5*3.95*17.0*0.75*14*8*0*11*6*2*5th and 6th grade*simple
50.84*15.4*0.0*18.04*10.92*20.0*10.59*25.5*7.45*47.0*2.64*53*26*5*37*10*6*10th and 11th grade*simple
86.71*3.7*0.0*4.0*5.6*3.8*7.29*4.5*3.97*15.0*0.63*13*7*0*10*5*2*3rd and 4th grade*simple
64.71*8.0*0.0*8.67*9.97*9.6*12.8*8.5*6.39*22.0*1.1*22*9*1*15*7*6*8th and 9th grade*simple
78.25*4.8*0.0*6.0*10.24*8.1*12.03*5.5*4.4*15.5*1.53*28*15*2*20*11*5*5th and 6th grade*simple
48.14*18.5*0.0*20.03*9.36*24.0*9.31*28.0*8.86*65.0*3.2*64*34*2*48*17*7*18th and 19th grade*simple
49.15*11.9*0.0*16.07*10.91*13.1*9.03*16.5*6.29*32.0*1.62*36*14*4*22*10*6*10th and 11th grade*simple
86.03*6.0*0.0*7.6*8.36*9.9*10.4*11.5*4.88*29.0*1.29*23*15*0*19*10*3*5th and 6th grade*simple
73.85*4.5*0.0*9.07*3.35*2.4*10.51*3.25*3.12*9.0*0.78*18*8*2*12*6*2*2nd and 3rd grade*simple
68.77*6.4*0.0*8.04*16.34*12.8*15.67*6.0*4.74*13.0*0.98*16*7*1*11*2*3*5th and 6th grade*simple
61.33*13.4*0.0*16.29*7.32*16.5*10.34*22.0*6.76*51.0*2.23*46*28*2*35*16*4*16th and 17th grade*simple
61.67*9.1*0.0*9.42*11.77*11.9*8.92*12.0*5.29*24.0*1.37*27*11*2*18*6*4*11th and 12th grade*simple
88.74*2.9*0.0*3.2*1.41*0.2*7.98*3.5*3.04*12.0*0.44*10*6*0*8*4*1*2nd and 3rd grade*simple
66.74*7.2*0.0*11.35*6.37*6.1*10.35*10.5*4.66*20.0*0.85*20*9*3*13*7*3*10th and 11th grade*simple
40.01*9.2*0.0*9.07*14.95*11.8*9.2*4.0*3.12*8.0*1.13*23*7*3*12*4*2*8th and 9th grade*simple
95.17*2.5*0.0*4.0*2.12*1.0*7.29*4.5*3.11*15.0*0.54*12*8*0*10*5*1*2nd and 3rd grade*simple
79.77*4.2*0.0*5.75*7.62*5.2*10.56*4.75*4.06*13.0*1.19*24*12*2*17*9*4*4th and 5th grade*simple
72.16*7.2*0.0*6.4*12.18*11.0*9.36*7.5*5.24*22.0*1.22*22*10*0*16*6*4*6th and 7th grade*simple
95.17*2.5*0.0*4.0*2.7*1.5*7.29*4.5*3.11*15.0*0.56*12*8*0*10*5*1*2nd and 3rd grade*simple
62.68*8.7*0.0*13.86*14.85*13.7*11.91*12.0*5.77*22.0*1.41*26*11*3*17*5*5*13th and 14th grade*simple
34.42*11.3*0.0*13.3*11.52*9.3*13.82*7.75*6.95*16.0*1.79*43*11*5*23*9*12*11th and 12th grade*simple
57.27*8.8*0.0*11.31*15.25*12.8*8.84*8.5*5.27*15.0*1.19*22*9*2*14*1*4*8th and 9th grade*simple
63.36*6.4*0.0*8.2*8.66*6.1*15.88*4.5*6.27*10.0*0.59*13*4*1*8*2*4*8th and 9th grade*simple
54.22*9.9*0.0*16.21*9.74*9.5*10.98*13.0*5.77*25.0*1.19*27*11*4*17*8*5*9th and 10th grade*simple
56.93*6.8*0.0*9.07*9.15*6.7*11.83*3.5*3.12*8.0*0.47*10*5*1*6*2*1*6th and 7th grade*simple
44.75*11.5*0.0*16.09*12.06*12.7*13.3*15.0*5.77*24.0*1.41*30*13*4*18*6*5*12th and 13th grade*simple
88.74*2.9*0.0*3.2*6.45*4.9*13.9*3.5*3.04*10.0*0.56*10*6*0*8*2*1*2nd and 3rd grade*simple
53.55*12.3*0.0*11.94*12.02*15.5*12.21*16.5*6.49*34.0*1.94*38*17*3*26*8*6*11th and 12th grade*simple
40.35*11.1*0.0*14.17*11.13*9.4*8.84*10.5*4.66*21.0*1.04*25*8*3*14*7*3*10th and 11th grade*simple
-15.84*18.2*0.0*18.95*22.66*18.3*12.79*9.0*6.3*16.0*1.18*27*5*4*11*5*5*18th and 19th grade*simple
51.85*8.8*0.0*8.04*19.53*17.5*12.79*9.0*6.3*13.0*1.15*19*5*2*11*2*5*8th and 9th grade*simple
78.25*4.8*0.0*8.0*9.08*6.9*11.24*5.5*4.83*15.5*1.45*28*14*2*20*11*6*6th and 7th grade*simple
80.62*6.0*0.0*6.4*8.87*8.9*9.36*8.5*4.71*21.0*1.12*20*12*0*16*5*3*8th and 9th grade*simple
81.97*7.5*0.0*10.94*8.13*10.8*9.93*13.5*4.83*32.0*2.98*57*38*2*46*18*4*10th and 11th grade*simple
27.99*11.7*0.0*16.43*16.67*13.8*10.76*7.75*5.35*12.0*1.81*38*9*7*19*5*7*16th and 17th grade*simple
72.16*7.2*0.0*6.4*8.52*8.7*9.36*8.5*5.24*20.0*1.1*23*9*0*16*4*4*8th and 9th grade*simple
29.18*15.4*0.0*16.4*15.26*17.6*9.93*18.5*6.77*36.0*2.07*44*16*5*25*11*7*15th and 16th grade*simple
77.57*7.2*0.0*9.71*2.27*4.9*7.07*12.0*4.42*33.0*1.0*24*15*1*19*14*2*6th and 7th grade*simple
74.53*8.3*0.0*10.62*6.44*9.3*10.47*13.0*5.5*33.0*1.35*28*17*1*22*11*4*10th and 11th grade*simple
81.97*7.5*0.0*9.2*5.35*8.9*10.96*13.0*5.2*35.0*2.7*56*36*0*46*24*6*8th and 9th grade*simple
83.15*5.0*0.0*8.36*0.8*2.4*12.49*10.5*4.02*21.5*1.44*35*21*2*27*16*4*4th and 5th grade*simple
87.72*3.3*0.0*3.6*3.51*1.9*7.59*4.0*4.02*14.0*0.53*12*6*0*9*5*2*3rd and 4th grade*simple
40.85*10.9*0.0*14.29*12.4*10.8*12.49*11.0*6.25*19.5*2.14*48*16*6*27*12*11*10th and 11th grade*simple
48.47*8.0*0.0*9.07*4.28*2.8*9.2*4.5*4.55*9.0*0.4*11*3*2*6*3*2*4th and 5th grade*simple
80.62*6.0*0.0*7.65*6.9*7.2*10.35*8.75*4.98*21.5*2.06*43*22*1*32*11*7*5th and 6th grade*simple
73.17*6.8*0.0*6.0*10.37*9.3*11.75*7.0*5.25*20.0*1.09*21*9*0*15*5*4*6th and 7th grade*simple
73.85*4.5*0.0*9.07*12.05*9.0*14.46*3.5*4.55*8.0*0.51*9*4*1*6*2*2*8th and 9th grade*simple
50.84*9.2*0.0*9.8*12.05*9.9*10.81*8.25*4.32*16.0*1.9*40*17*5*24*8*5*9th and 10th grade*simple
96.18*2.1*0.0*3.6*11.86*8.7*11.1*4.0*4.02*11.0*0.72*11*7*0*9*2*2*3rd and 4th grade*simple
77.74*5.0*0.0*8.01*6.64*6.2*8.67*7.25*3.96*15.0*1.47*30*15*2*21*9*4*6th and 7th grade*simple
42.04*14.6*0.0*17.12*10.92*15.8*9.98*19.5*7.0*40.0*2.06*46*18*4*29*11*7*10th and 11th grade*simple
56.93*6.8*0.0*2.4*13.97*11.4*11.83*2.5*4.55*6.0*0.56*10*2*0*6*0*2*11th and 12th grade*simple
46.78*10.7*0.0*11.4*11.08*10.1*11.34*11.5*6.86*23.0*1.18*27*8*3*16*7*7*10th and 11th grade*simple
39.33*11.5*0.0*14.0*17.1*14.9*10.17*11.75*5.53*19.0*2.7*53*19*7*30*8*9*11th and 12th grade*simple
69.45*10.3*0.0*12.28*7.32*11.9*10.24*16.0*5.92*40.0*1.67*34*22*2*27*13*4*11th and 12th grade*simple
47.79*10.3*0.0*11.33*9.56*9.0*9.64*12.5*4.67*21.0*1.07*25*9*4*15*6*3*9th and 10th grade*simple
60.65*9.5*0.0*7.6*10.21*11.1*7.9*12.5*4.42*26.0*1.37*29*11*2*19*7*2*7th and 8th grade*simple
46.44*8.8*0.0*8.2*7.9*6.1*11.93*5.0*5.19*11.0*0.59*14*4*1*8*3*3*8th and 9th grade*simple
61.67*9.1*0.0*7.2*13.69*13.5*9.79*9.0*6.24*21.0*1.45*27*9*0*18*3*6*8th and 9th grade*simple
82.0*3.4*6.4*4.63*4.81*3.3*12.26*3.0*4.0*9.3*1.28*26*13*1*19*9*5*2nd and 3rd grade*simple
57.27*8.8*0.0*11.31*13.62*12.1*9.97*11.5*4.66*18.0*1.16*22*9*3*14*4*3*11th and 12th grade*simple
62.68*8.7*0.0*11.51*11.77*11.5*12.84*11.5*5.26*24.0*1.29*25*13*2*17*7*4*11th and 12th grade*simple
57.27*8.8*0.0*11.31*11.53*10.5*11.1*9.0*5.27*21.0*1.09*22*9*2*14*7*4*8th and 9th grade*simple
70.13*8.0*0.0*9.42*6.61*7.4*8.04*10.5*5.29*27.0*1.12*25*12*1*18*9*4*7th and 8th grade*simple
66.4*5.2*0.0*10.0*14.24*11.2*13.36*3.0*4.98*5.0*0.47*8*3*1*5*0*2*-1th and 0th grade*simple
96.18*2.1*0.0*3.6*1.59*0.4*7.59*4.0*3.06*14.0*0.48*11*7*0*9*5*1*3rd and 4th grade*simple
78.25*4.8*0.0*4.0*8.5*6.2*8.87*4.5*4.83*14.0*0.71*14*6*0*10*4*3*4th and 5th grade*simple
54.22*9.9*0.0*11.51*15.19*14.0*10.05*12.0*5.26*23.0*1.42*28*10*3*17*6*4*9th and 10th grade*simple
48.13*12.3*0.0*14.42*11.03*13.4*12.33*16.0*7.07*35.0*1.67*37*14*3*23*12*8*11th and 12th grade*simple
78.59*6.8*0.0*9.42*6.9*8.0*7.16*11.0*3.85*26.0*1.15*23*14*1*18*8*1*6th and 7th grade*simple
43.06*14.2*0.0*16.91*11.2*16.1*10.66*19.0*7.24*38.0*2.06*46*16*4*28*10*8*10th and 11th grade*simple
73.51*8.7*0.0*12.68*6.97*10.3*10.27*15.5*5.2*34.0*1.45*30*19*2*23*11*3*6th and 7th grade*simple
75.54*7.9*0.0*12.21*8.94*10.8*9.19*13.0*5.44*30.0*1.42*28*16*2*21*9*4*8th and 9th grade*simple
73.34*4.6*0.0*5.68*6.56*4.3*11.25*3.75*3.74*9.5*0.91*19*9*2*13*6*3*4th and 5th grade*simple
53.89*14.2*0.0*17.13*9.24*17.3*9.04*22.0*6.9*48.0*2.31*46*26*3*34*14*5*9th and 10th grade*simple
53.88*8.0*0.0*12.49*5.42*3.5*9.35*6.0*4.97*14.0*0.57*15*6*2*9*5*3*5th and 6th grade*simple
81.63*5.6*0.0*6.0*9.97*9.0*8.59*8.0*2.95*20.0*1.07*19*12*1*15*5*0*5th and 6th grade*simple
96.18*2.1*0.0*3.6*7.39*5.1*9.35*4.0*3.06*13.0*0.62*11*7*0*9*4*1*3rd and 4th grade*simple
25.8*20.8*0.0*26.0*10.29*23.8*12.89*34.5*9.48*66.0*3.19*71*32*9*45*21*12*12th and 13th grade*simple
54.22*9.9*0.0*13.86*6.32*6.8*10.05*12.0*5.26*27.0*1.04*28*11*3*17*10*4*9th and 10th grade*simple
62.85*6.6*0.0*10.46*8.95*6.4*8.7*5.25*4.06*11.0*1.25*28*10*3*17*5*4*8th and 9th grade*simple
81.12*5.8*0.0*8.78*8.64*8.0*10.52*8.25*4.13*21.0*2.1*40*24*2*31*11*4*8th and 9th grade*simple
56.93*6.8*0.0*9.07*5.27*3.6*11.83*3.5*3.12*9.0*0.41*10*4*1*6*3*1*3rd and 4th grade*simple
90.26*2.3*0.0*5.68*1.63*0.3*8.82*3.25*3.08*9.5*0.75*17*10*1*13*6*2*1st and 2nd grade*simple
